TxnDate,TransactionID,AccountNumber,AccountName,Debit,Credit,Currency
2020-09-12,TXN-20200912-000153,1010,Cash,629.57,0.0,USD
2020-09-12,TXN-20200912-000153,4010,Service Revenue,0.0,629.57,USD
2020-09-12,TXN-20200912-000153,1200,Inventory,2870.74,0.0,USD
2020-09-12,TXN-20200912-000154,2000,Accounts Payable,0.0,2870.74,USD
2020-09-12,TXN-20200912-000154,2000,Accounts Payable,769.97,0.0,USD
2020-09-12,TXN-20200912-000154,1010,Cash,0.0,769.97,USD
2020-09-13,TXN-20200913-000154,1100,Accounts Receivable,1923.58,0.0,USD
2020-09-13,TXN-20200913-000154,4001,Revenue,0.0,1776.98,USD
2020-09-13,TXN-20200913-000154,2200,Sales Tax Payable,0.0,146.6,USD
2020-09-13,TXN-20200913-000154,5000,Cost of Goods Sold,1104.88,0.0,USD
2020-09-13,TXN-20200913-000154,1200,Inventory,0.0,1104.88,USD
2020-09-13,TXN-20200913-000154,1010,Cash,977.02,0.0,USD
2020-09-13,TXN-20200913-000154,4001,Revenue,0.0,902.56,USD
2020-09-13,TXN-20200913-000155,2200,Sales Tax Payable,0.0,74.46,USD
2020-09-13,TXN-20200913-000155,5000,Cost of Goods Sold,494.47,0.0,USD
2020-09-13,TXN-20200913-000155,1200,Inventory,0.0,494.47,USD
2020-09-14,TXN-20200914-000155,1010,Cash,1575.31,0.0,USD
2020-09-14,TXN-20200914-000155,1100,Accounts Receivable,0.0,1575.31,USD
2020-09-18,TXN-20200918-000155,1100,Accounts Receivable,2990.38,0.0,USD
2020-09-18,TXN-20200918-000155,4001,Revenue,0.0,2762.48,USD
2020-09-18,TXN-20200918-000155,2200,Sales Tax Payable,0.0,227.9,USD
2020-09-18,TXN-20200918-000155,5000,Cost of Goods Sold,1532.62,0.0,USD
2020-09-18,TXN-20200918-000155,1200,Inventory,0.0,1532.62,USD
2020-09-18,TXN-20200918-000156,1010,Cash,1416.28,0.0,USD
2020-09-18,TXN-20200918-000156,4001,Revenue,0.0,1308.34,USD
2020-09-18,TXN-20200918-000156,2200,Sales Tax Payable,0.0,107.94,USD
2020-09-18,TXN-20200918-000156,5000,Cost of Goods Sold,735.35,0.0,USD
2020-09-18,TXN-20200918-000156,1200,Inventory,0.0,735.35,USD
2020-09-19,TXN-20200919-000156,1010,Cash,1656.32,0.0,USD
2020-09-19,TXN-20200919-000156,4001,Revenue,0.0,1530.09,USD
2020-09-19,TXN-20200919-000156,2200,Sales Tax Payable,0.0,126.23,USD
2020-09-19,TXN-20200919-000156,5000,Cost of Goods Sold,799.51,0.0,USD
2020-09-19,TXN-20200919-000156,1200,Inventory,0.0,799.51,USD
2020-09-19,TXN-20200919-000157,1010,Cash,2810.54,0.0,USD
2020-09-19,TXN-20200919-000157,4001,Revenue,0.0,2596.34,USD
2020-09-19,TXN-20200919-000157,2200,Sales Tax Payable,0.0,214.2,USD
2020-09-19,TXN-20200919-000157,5000,Cost of Goods Sold,1540.98,0.0,USD
2020-09-19,TXN-20200919-000157,1200,Inventory,0.0,1540.98,USD
2020-09-19,TXN-20200919-000157,1010,Cash,970.33,0.0,USD
2020-09-19,TXN-20200919-000157,4001,Revenue,0.0,896.38,USD
2020-09-19,TXN-20200919-000157,2200,Sales Tax Payable,0.0,73.95,USD
2020-09-19,TXN-20200919-000157,5000,Cost of Goods Sold,568.7,0.0,USD
2020-09-19,TXN-20200919-000157,1200,Inventory,0.0,568.7,USD
2020-09-20,TXN-20200920-000158,1010,Cash,802.55,0.0,USD
2020-09-20,TXN-20200920-000158,4001,Revenue,0.0,741.39,USD
2020-09-20,TXN-20200920-000158,2200,Sales Tax Payable,0.0,61.16,USD
2020-09-20,TXN-20200920-000158,5000,Cost of Goods Sold,391.69,0.0,USD
2020-09-20,TXN-20200920-000158,1200,Inventory,0.0,391.69,USD
2020-09-20,TXN-20200920-000158,1010,Cash,1609.39,0.0,USD
2020-09-20,TXN-20200920-000158,4001,Revenue,0.0,1486.73,USD
2020-09-20,TXN-20200920-000158,2200,Sales Tax Payable,0.0,122.66,USD
2020-09-20,TXN-20200920-000158,5000,Cost of Goods Sold,884.86,0.0,USD
2020-09-20,TXN-20200920-000158,1200,Inventory,0.0,884.86,USD
2020-09-20,TXN-20200920-000159,2000,Accounts Payable,1911.58,0.0,USD
2020-09-20,TXN-20200920-000159,1010,Cash,0.0,1911.58,USD
2020-09-22,TXN-20200922-000159,1010,Cash,305.24,0.0,USD
2020-09-22,TXN-20200922-000159,1100,Accounts Receivable,0.0,305.24,USD
2020-09-22,TXN-20200922-000159,2000,Accounts Payable,1492.97,0.0,USD
2020-09-22,TXN-20200922-000159,1010,Cash,0.0,1492.97,USD
2020-09-25,TXN-20200925-000159,1010,Cash,565.25,0.0,USD
2020-09-25,TXN-20200925-000159,4010,Service Revenue,0.0,565.25,USD
2020-09-25,TXN-20200925-000159,1010,Cash,717.94,0.0,USD
2020-09-25,TXN-20200925-000159,4001,Revenue,0.0,663.22,USD
2020-09-25,TXN-20200925-000160,2200,Sales Tax Payable,0.0,54.72,USD
2020-09-25,TXN-20200925-000160,5000,Cost of Goods Sold,355.43,0.0,USD
2020-09-25,TXN-20200925-000160,1200,Inventory,0.0,355.43,USD
2020-09-26,TXN-20200926-000160,1010,Cash,626.68,0.0,USD
2020-09-26,TXN-20200926-000160,4010,Service Revenue,0.0,626.68,USD
2020-09-26,TXN-20200926-000160,2000,Accounts Payable,1435.94,0.0,USD
2020-09-26,TXN-20200926-000160,1010,Cash,0.0,1435.94,USD
2020-09-27,TXN-20200927-000160,1010,Cash,893.81,0.0,USD
2020-09-27,TXN-20200927-000160,4001,Revenue,0.0,825.69,USD
2020-09-27,TXN-20200927-000160,2200,Sales Tax Payable,0.0,68.12,USD
2020-09-27,TXN-20200927-000161,5000,Cost of Goods Sold,505.98,0.0,USD
2020-09-27,TXN-20200927-000161,1200,Inventory,0.0,505.98,USD
2020-09-27,TXN-20200927-000161,1010,Cash,1473.81,0.0,USD
2020-09-27,TXN-20200927-000161,4001,Revenue,0.0,1361.49,USD
2020-09-27,TXN-20200927-000161,2200,Sales Tax Payable,0.0,112.32,USD
2020-09-27,TXN-20200927-000161,5000,Cost of Goods Sold,850.88,0.0,USD
2020-09-27,TXN-20200927-000161,1200,Inventory,0.0,850.88,USD
2020-09-27,TXN-20200927-000161,1100,Accounts Receivable,1516.81,0.0,USD
2020-09-27,TXN-20200927-000161,4001,Revenue,0.0,1401.21,USD
2020-09-27,TXN-20200927-000161,2200,Sales Tax Payable,0.0,115.6,USD
2020-09-27,TXN-20200927-000162,5000,Cost of Goods Sold,885.86,0.0,USD
2020-09-27,TXN-20200927-000162,1200,Inventory,0.0,885.86,USD
2020-09-27,TXN-20200927-000162,1010,Cash,438.5,0.0,USD
2020-09-27,TXN-20200927-000162,1100,Accounts Receivable,0.0,438.5,USD
2020-09-27,TXN-20200927-000162,2000,Accounts Payable,857.01,0.0,USD
2020-09-27,TXN-20200927-000162,1010,Cash,0.0,857.01,USD
2020-09-29,TXN-20200929-000162,1010,Cash,2120.67,0.0,USD
2020-09-29,TXN-20200929-000162,4001,Revenue,0.0,1959.05,USD
2020-09-29,TXN-20200929-000162,2200,Sales Tax Payable,0.0,161.62,USD
2020-09-29,TXN-20200929-000162,5000,Cost of Goods Sold,1153.24,0.0,USD
2020-09-29,TXN-20200929-000163,1200,Inventory,0.0,1153.24,USD
2020-09-29,TXN-20200929-000163,1010,Cash,1079.85,0.0,USD
2020-09-29,TXN-20200929-000163,4010,Service Revenue,0.0,1079.85,USD
2020-09-29,TXN-20200929-000163,1010,Cash,502.07,0.0,USD
2020-09-29,TXN-20200929-000163,1100,Accounts Receivable,0.0,502.07,USD
2020-10-02,TXN-20201002-000163,1010,Cash,1192.67,0.0,USD
2020-10-02,TXN-20201002-000163,4001,Revenue,0.0,1101.77,USD
2020-10-02,TXN-20201002-000163,2200,Sales Tax Payable,0.0,90.9,USD
2020-10-02,TXN-20201002-000163,5000,Cost of Goods Sold,683.49,0.0,USD
2020-10-02,TXN-20201002-000163,1200,Inventory,0.0,683.49,USD
2020-10-02,TXN-20201002-000164,1010,Cash,535.53,0.0,USD
2020-10-02,TXN-20201002-000164,4010,Service Revenue,0.0,535.53,USD
2020-10-02,TXN-20201002-000164,1010,Cash,1826.84,0.0,USD
2020-10-02,TXN-20201002-000164,4001,Revenue,0.0,1687.61,USD
2020-10-02,TXN-20201002-000164,2200,Sales Tax Payable,0.0,139.23,USD
2020-10-02,TXN-20201002-000164,5000,Cost of Goods Sold,905.88,0.0,USD
2020-10-02,TXN-20201002-000164,1200,Inventory,0.0,905.88,USD
2020-10-02,TXN-20201002-000164,1010,Cash,777.86,0.0,USD
2020-10-02,TXN-20201002-000164,1100,Accounts Receivable,0.0,777.86,USD
2020-10-04,TXN-20201004-000164,1100,Accounts Receivable,2041.4,0.0,USD
2020-10-04,TXN-20201004-000165,4001,Revenue,0.0,1885.82,USD
2020-10-04,TXN-20201004-000165,2200,Sales Tax Payable,0.0,155.58,USD
2020-10-04,TXN-20201004-000165,5000,Cost of Goods Sold,1079.14,0.0,USD
2020-10-04,TXN-20201004-000165,1200,Inventory,0.0,1079.14,USD
2020-10-04,TXN-20201004-000165,1010,Cash,1206.74,0.0,USD
2020-10-04,TXN-20201004-000165,4010,Service Revenue,0.0,1206.74,USD
2020-10-05,TXN-20201005-000165,1100,Accounts Receivable,1328.63,0.0,USD
2020-10-05,TXN-20201005-000165,4001,Revenue,0.0,1227.37,USD
2020-10-05,TXN-20201005-000165,2200,Sales Tax Payable,0.0,101.26,USD
2020-10-05,TXN-20201005-000165,5000,Cost of Goods Sold,693.26,0.0,USD
2020-10-05,TXN-20201005-000166,1200,Inventory,0.0,693.26,USD
2020-10-05,TXN-20201005-000166,1010,Cash,860.61,0.0,USD
2020-10-05,TXN-20201005-000166,4001,Revenue,0.0,795.02,USD
2020-10-05,TXN-20201005-000166,2200,Sales Tax Payable,0.0,65.59,USD
2020-10-05,TXN-20201005-000166,5000,Cost of Goods Sold,465.37,0.0,USD
2020-10-05,TXN-20201005-000166,1200,Inventory,0.0,465.37,USD
2020-10-05,TXN-20201005-000166,1100,Accounts Receivable,1216.03,0.0,USD
2020-10-05,TXN-20201005-000166,4001,Revenue,0.0,1123.35,USD
2020-10-05,TXN-20201005-000166,2200,Sales Tax Payable,0.0,92.68,USD
2020-10-05,TXN-20201005-000166,5000,Cost of Goods Sold,714.53,0.0,USD
2020-10-05,TXN-20201005-000167,1200,Inventory,0.0,714.53,USD
2020-10-05,TXN-20201005-000167,1010,Cash,909.68,0.0,USD
2020-10-05,TXN-20201005-000167,1100,Accounts Receivable,0.0,909.68,USD
2020-10-06,TXN-20201006-000167,1010,Cash,2131.47,0.0,USD
2020-10-06,TXN-20201006-000167,4001,Revenue,0.0,1969.03,USD
2020-10-06,TXN-20201006-000167,2200,Sales Tax Payable,0.0,162.44,USD
2020-10-06,TXN-20201006-000167,5000,Cost of Goods Sold,1096.96,0.0,USD
2020-10-06,TXN-20201006-000167,1200,Inventory,0.0,1096.96,USD
2020-10-06,TXN-20201006-000167,2000,Accounts Payable,1096.23,0.0,USD
2020-10-06,TXN-20201006-000167,1010,Cash,0.0,1096.23,USD
2020-10-09,TXN-20201009-000168,1010,Cash,564.21,0.0,USD
2020-10-09,TXN-20201009-000168,4010,Service Revenue,0.0,564.21,USD
2020-10-09,TXN-20201009-000168,1010,Cash,1162.86,0.0,USD
2020-10-09,TXN-20201009-000168,1100,Accounts Receivable,0.0,1162.86,USD
2020-10-09,TXN-20201009-000168,6500,Office Supplies Expense,159.35,0.0,USD
2020-10-09,TXN-20201009-000168,1010,Cash,0.0,159.35,USD
2020-10-10,TXN-20201010-000168,1100,Accounts Receivable,1065.63,0.0,USD
2020-10-10,TXN-20201010-000168,4001,Revenue,0.0,984.42,USD
2020-10-10,TXN-20201010-000168,2200,Sales Tax Payable,0.0,81.21,USD
2020-10-10,TXN-20201010-000168,5000,Cost of Goods Sold,546.6,0.0,USD
2020-10-10,TXN-20201010-000169,1200,Inventory,0.0,546.6,USD
2020-10-10,TXN-20201010-000169,1010,Cash,1319.11,0.0,USD
2020-10-10,TXN-20201010-000169,4001,Revenue,0.0,1218.58,USD
2020-10-10,TXN-20201010-000169,2200,Sales Tax Payable,0.0,100.53,USD
2020-10-10,TXN-20201010-000169,5000,Cost of Goods Sold,734.12,0.0,USD
2020-10-10,TXN-20201010-000169,1200,Inventory,0.0,734.12,USD
2020-10-10,TXN-20201010-000169,2000,Accounts Payable,1118.99,0.0,USD
2020-10-10,TXN-20201010-000169,1010,Cash,0.0,1118.99,USD
2020-10-11,TXN-20201011-000169,1100,Accounts Receivable,1824.91,0.0,USD
2020-10-11,TXN-20201011-000169,4010,Service Revenue,0.0,1824.91,USD
2020-10-12,TXN-20201012-000170,1100,Accounts Receivable,1130.58,0.0,USD
2020-10-12,TXN-20201012-000170,4010,Service Revenue,0.0,1130.58,USD
2020-10-12,TXN-20201012-000170,1010,Cash,557.79,0.0,USD
2020-10-12,TXN-20201012-000170,4010,Service Revenue,0.0,557.79,USD
2020-10-13,TXN-20201013-000170,1010,Cash,402.64,0.0,USD
2020-10-13,TXN-20201013-000170,4001,Revenue,0.0,371.95,USD
2020-10-13,TXN-20201013-000170,2200,Sales Tax Payable,0.0,30.69,USD
2020-10-13,TXN-20201013-000170,5000,Cost of Goods Sold,218.88,0.0,USD
2020-10-13,TXN-20201013-000170,1200,Inventory,0.0,218.88,USD
2020-10-13,TXN-20201013-000170,1200,Inventory,1248.24,0.0,USD
2020-10-13,TXN-20201013-000171,2000,Accounts Payable,0.0,1248.24,USD
2020-10-16,TXN-20201016-000171,1010,Cash,3281.44,0.0,USD
2020-10-16,TXN-20201016-000171,4001,Revenue,0.0,3031.35,USD
2020-10-16,TXN-20201016-000171,2200,Sales Tax Payable,0.0,250.09,USD
2020-10-16,TXN-20201016-000171,5000,Cost of Goods Sold,1613.2,0.0,USD
2020-10-16,TXN-20201016-000171,1200,Inventory,0.0,1613.2,USD
2020-10-16,TXN-20201016-000171,1010,Cash,1845.87,0.0,USD
2020-10-16,TXN-20201016-000171,4001,Revenue,0.0,1705.19,USD
2020-10-16,TXN-20201016-000171,2200,Sales Tax Payable,0.0,140.68,USD
2020-10-16,TXN-20201016-000171,5000,Cost of Goods Sold,972.63,0.0,USD
2020-10-16,TXN-20201016-000172,1200,Inventory,0.0,972.63,USD
2020-10-16,TXN-20201016-000172,1200,Inventory,982.73,0.0,USD
2020-10-16,TXN-20201016-000172,2000,Accounts Payable,0.0,982.73,USD
2020-10-17,TXN-20201017-000172,1100,Accounts Receivable,2935.52,0.0,USD
2020-10-17,TXN-20201017-000172,4001,Revenue,0.0,2711.8,USD
2020-10-17,TXN-20201017-000172,2200,Sales Tax Payable,0.0,223.72,USD
2020-10-17,TXN-20201017-000172,5000,Cost of Goods Sold,1583.53,0.0,USD
2020-10-17,TXN-20201017-000172,1200,Inventory,0.0,1583.53,USD
2020-10-17,TXN-20201017-000172,1010,Cash,1960.79,0.0,USD
2020-10-17,TXN-20201017-000172,4001,Revenue,0.0,1811.35,USD
2020-10-17,TXN-20201017-000173,2200,Sales Tax Payable,0.0,149.44,USD
2020-10-17,TXN-20201017-000173,5000,Cost of Goods Sold,1034.24,0.0,USD
2020-10-17,TXN-20201017-000173,1200,Inventory,0.0,1034.24,USD
2020-10-17,TXN-20201017-000173,1010,Cash,1253.56,0.0,USD
2020-10-17,TXN-20201017-000173,4001,Revenue,0.0,1158.02,USD
2020-10-17,TXN-20201017-000173,2200,Sales Tax Payable,0.0,95.54,USD
2020-10-17,TXN-20201017-000173,5000,Cost of Goods Sold,677.86,0.0,USD
2020-10-17,TXN-20201017-000173,1200,Inventory,0.0,677.86,USD
2020-10-17,TXN-20201017-000173,6600,Marketing Expense,650.48,0.0,USD
2020-10-17,TXN-20201017-000173,1010,Cash,0.0,650.48,USD
2020-10-18,TXN-20201018-000174,1100,Accounts Receivable,1711.74,0.0,USD
2020-10-18,TXN-20201018-000174,4001,Revenue,0.0,1581.28,USD
2020-10-18,TXN-20201018-000174,2200,Sales Tax Payable,0.0,130.46,USD
2020-10-18,TXN-20201018-000174,5000,Cost of Goods Sold,930.67,0.0,USD
2020-10-18,TXN-20201018-000174,1200,Inventory,0.0,930.67,USD
2020-10-18,TXN-20201018-000174,1010,Cash,1274.43,0.0,USD
2020-10-18,TXN-20201018-000174,4001,Revenue,0.0,1177.3,USD
2020-10-18,TXN-20201018-000174,2200,Sales Tax Payable,0.0,97.13,USD
2020-10-18,TXN-20201018-000174,5000,Cost of Goods Sold,664.59,0.0,USD
2020-10-18,TXN-20201018-000174,1200,Inventory,0.0,664.59,USD
2020-10-18,TXN-20201018-000175,1010,Cash,839.79,0.0,USD
2020-10-18,TXN-20201018-000175,4010,Service Revenue,0.0,839.79,USD
2020-10-19,TXN-20201019-000175,1010,Cash,1942.5,0.0,USD
2020-10-19,TXN-20201019-000175,4001,Revenue,0.0,1794.46,USD
2020-10-19,TXN-20201019-000175,2200,Sales Tax Payable,0.0,148.04,USD
2020-10-19,TXN-20201019-000175,5000,Cost of Goods Sold,1139.43,0.0,USD
2020-10-19,TXN-20201019-000175,1200,Inventory,0.0,1139.43,USD
2020-10-24,TXN-20201024-000175,1010,Cash,1046.19,0.0,USD
2020-10-24,TXN-20201024-000175,4001,Revenue,0.0,966.46,USD
2020-10-24,TXN-20201024-000175,2200,Sales Tax Payable,0.0,79.73,USD
2020-10-24,TXN-20201024-000176,5000,Cost of Goods Sold,518.43,0.0,USD
2020-10-24,TXN-20201024-000176,1200,Inventory,0.0,518.43,USD
2020-10-26,TXN-20201026-000176,1100,Accounts Receivable,1120.79,0.0,USD
2020-10-26,TXN-20201026-000176,4001,Revenue,0.0,1035.37,USD
2020-10-26,TXN-20201026-000176,2200,Sales Tax Payable,0.0,85.42,USD
2020-10-26,TXN-20201026-000176,5000,Cost of Goods Sold,555.92,0.0,USD
2020-10-26,TXN-20201026-000176,1200,Inventory,0.0,555.92,USD
2020-10-26,TXN-20201026-000176,6800,Software Subscriptions Expense,551.24,0.0,USD
2020-10-26,TXN-20201026-000176,1010,Cash,0.0,551.24,USD
2020-10-27,TXN-20201027-000176,1010,Cash,1677.0,0.0,USD
2020-10-27,TXN-20201027-000177,4001,Revenue,0.0,1549.19,USD
2020-10-27,TXN-20201027-000177,2200,Sales Tax Payable,0.0,127.81,USD
2020-10-27,TXN-20201027-000177,5000,Cost of Goods Sold,950.32,0.0,USD
2020-10-27,TXN-20201027-000177,1200,Inventory,0.0,950.32,USD
2020-10-27,TXN-20201027-000177,2000,Accounts Payable,671.08,0.0,USD
2020-10-27,TXN-20201027-000177,1010,Cash,0.0,671.08,USD
2020-10-27,TXN-20201027-000177,6600,Marketing Expense,470.18,0.0,USD
2020-10-27,TXN-20201027-000177,1010,Cash,0.0,470.18,USD
2020-10-31,TXN-20201031-000177,1010,Cash,1777.32,0.0,USD
2020-10-31,TXN-20201031-000177,4001,Revenue,0.0,1641.87,USD
2020-10-31,TXN-20201031-000178,2200,Sales Tax Payable,0.0,135.45,USD
2020-10-31,TXN-20201031-000178,5000,Cost of Goods Sold,992.88,0.0,USD
2020-10-31,TXN-20201031-000178,1200,Inventory,0.0,992.88,USD
2020-10-31,TXN-20201031-000178,1010,Cash,1655.91,0.0,USD
2020-10-31,TXN-20201031-000178,4001,Revenue,0.0,1529.71,USD
2020-10-31,TXN-20201031-000178,2200,Sales Tax Payable,0.0,126.2,USD
2020-10-31,TXN-20201031-000178,5000,Cost of Goods Sold,904.42,0.0,USD
2020-10-31,TXN-20201031-000178,1200,Inventory,0.0,904.42,USD
2020-10-31,TXN-20201031-000178,2000,Accounts Payable,528.27,0.0,USD
2020-10-31,TXN-20201031-000178,1010,Cash,0.0,528.27,USD
2020-11-01,TXN-20201101-000179,2000,Accounts Payable,701.06,0.0,USD
2020-11-01,TXN-20201101-000179,1010,Cash,0.0,701.06,USD
2020-11-01,TXN-20201101-000179,6500,Office Supplies Expense,477.72,0.0,USD
2020-11-01,TXN-20201101-000179,1010,Cash,0.0,477.72,USD
2020-11-02,TXN-20201102-000179,1100,Accounts Receivable,1072.39,0.0,USD
2020-11-02,TXN-20201102-000179,4001,Revenue,0.0,990.66,USD
2020-11-02,TXN-20201102-000179,2200,Sales Tax Payable,0.0,81.73,USD
2020-11-02,TXN-20201102-000179,5000,Cost of Goods Sold,550.26,0.0,USD
2020-11-02,TXN-20201102-000179,1200,Inventory,0.0,550.26,USD
2020-11-02,TXN-20201102-000179,1100,Accounts Receivable,672.24,0.0,USD
2020-11-02,TXN-20201102-000180,4010,Service Revenue,0.0,672.24,USD
2020-11-02,TXN-20201102-000180,1200,Inventory,796.94,0.0,USD
2020-11-02,TXN-20201102-000180,2000,Accounts Payable,0.0,796.94,USD
2020-11-03,TXN-20201103-000180,1010,Cash,1603.98,0.0,USD
2020-11-03,TXN-20201103-000180,1100,Accounts Receivable,0.0,1603.98,USD
2020-11-03,TXN-20201103-000180,1200,Inventory,521.91,0.0,USD
2020-11-03,TXN-20201103-000180,2000,Accounts Payable,0.0,521.91,USD
2020-11-06,TXN-20201106-000180,1010,Cash,464.26,0.0,USD
2020-11-06,TXN-20201106-000180,4010,Service Revenue,0.0,464.26,USD
2020-11-06,TXN-20201106-000180,1010,Cash,820.82,0.0,USD
2020-11-06,TXN-20201106-000181,4001,Revenue,0.0,758.26,USD
2020-11-06,TXN-20201106-000181,2200,Sales Tax Payable,0.0,62.56,USD
2020-11-06,TXN-20201106-000181,5000,Cost of Goods Sold,481.67,0.0,USD
2020-11-06,TXN-20201106-000181,1200,Inventory,0.0,481.67,USD
2020-11-07,TXN-20201107-000181,1010,Cash,4660.43,0.0,USD
2020-11-07,TXN-20201107-000181,4001,Revenue,0.0,4305.25,USD
2020-11-07,TXN-20201107-000181,2200,Sales Tax Payable,0.0,355.18,USD
2020-11-07,TXN-20201107-000181,5000,Cost of Goods Sold,2311.34,0.0,USD
2020-11-07,TXN-20201107-000181,1200,Inventory,0.0,2311.34,USD
2020-11-07,TXN-20201107-000181,1010,Cash,1164.33,0.0,USD
2020-11-07,TXN-20201107-000182,4001,Revenue,0.0,1075.59,USD
2020-11-07,TXN-20201107-000182,2200,Sales Tax Payable,0.0,88.74,USD
2020-11-07,TXN-20201107-000182,5000,Cost of Goods Sold,570.38,0.0,USD
2020-11-07,TXN-20201107-000182,1200,Inventory,0.0,570.38,USD
2020-11-07,TXN-20201107-000182,1200,Inventory,524.99,0.0,USD
2020-11-07,TXN-20201107-000182,2000,Accounts Payable,0.0,524.99,USD
2020-11-07,TXN-20201107-000182,6600,Marketing Expense,725.21,0.0,USD
2020-11-07,TXN-20201107-000182,1010,Cash,0.0,725.21,USD
2020-11-08,TXN-20201108-000182,1100,Accounts Receivable,1852.15,0.0,USD
2020-11-08,TXN-20201108-000182,4001,Revenue,0.0,1710.99,USD
2020-11-08,TXN-20201108-000183,2200,Sales Tax Payable,0.0,141.16,USD
2020-11-08,TXN-20201108-000183,5000,Cost of Goods Sold,1002.79,0.0,USD
2020-11-08,TXN-20201108-000183,1200,Inventory,0.0,1002.79,USD
2020-11-08,TXN-20201108-000183,1100,Accounts Receivable,1279.08,0.0,USD
2020-11-08,TXN-20201108-000183,4001,Revenue,0.0,1181.6,USD
2020-11-08,TXN-20201108-000183,2200,Sales Tax Payable,0.0,97.48,USD
2020-11-08,TXN-20201108-000183,5000,Cost of Goods Sold,647.44,0.0,USD
2020-11-08,TXN-20201108-000183,1200,Inventory,0.0,647.44,USD
2020-11-08,TXN-20201108-000183,1200,Inventory,2794.3,0.0,USD
2020-11-08,TXN-20201108-000183,1010,Cash,0.0,2794.3,USD
2020-11-08,TXN-20201108-000184,2000,Accounts Payable,2083.01,0.0,USD
2020-11-08,TXN-20201108-000184,1010,Cash,0.0,2083.01,USD
2020-11-09,TXN-20201109-000184,1100,Accounts Receivable,731.79,0.0,USD
2020-11-09,TXN-20201109-000184,4001,Revenue,0.0,676.02,USD
2020-11-09,TXN-20201109-000184,2200,Sales Tax Payable,0.0,55.77,USD
2020-11-09,TXN-20201109-000184,5000,Cost of Goods Sold,354.72,0.0,USD
2020-11-09,TXN-20201109-000184,1200,Inventory,0.0,354.72,USD
2020-11-09,TXN-20201109-000184,1100,Accounts Receivable,607.55,0.0,USD
2020-11-09,TXN-20201109-000184,4001,Revenue,0.0,561.25,USD
2020-11-09,TXN-20201109-000184,2200,Sales Tax Payable,0.0,46.3,USD
2020-11-09,TXN-20201109-000185,5000,Cost of Goods Sold,320.15,0.0,USD
2020-11-09,TXN-20201109-000185,1200,Inventory,0.0,320.15,USD
2020-11-09,TXN-20201109-000185,1200,Inventory,1157.6,0.0,USD
2020-11-09,TXN-20201109-000185,2000,Accounts Payable,0.0,1157.6,USD
2020-11-10,TXN-20201110-000185,1010,Cash,784.1,0.0,USD
2020-11-10,TXN-20201110-000185,4010,Service Revenue,0.0,784.1,USD
2020-11-10,TXN-20201110-000185,1010,Cash,2050.33,0.0,USD
2020-11-10,TXN-20201110-000185,4001,Revenue,0.0,1894.07,USD
2020-11-10,TXN-20201110-000185,2200,Sales Tax Payable,0.0,156.26,USD
2020-11-10,TXN-20201110-000185,5000,Cost of Goods Sold,1082.97,0.0,USD
2020-11-10,TXN-20201110-000186,1200,Inventory,0.0,1082.97,USD
2020-11-13,TXN-20201113-000186,1010,Cash,2083.57,0.0,USD
2020-11-13,TXN-20201113-000186,4010,Service Revenue,0.0,2083.57,USD
2020-11-13,TXN-20201113-000186,1100,Accounts Receivable,1043.4,0.0,USD
2020-11-13,TXN-20201113-000186,4001,Revenue,0.0,963.88,USD
2020-11-13,TXN-20201113-000186,2200,Sales Tax Payable,0.0,79.52,USD
2020-11-13,TXN-20201113-000186,5000,Cost of Goods Sold,560.58,0.0,USD
2020-11-13,TXN-20201113-000186,1200,Inventory,0.0,560.58,USD
2020-11-13,TXN-20201113-000186,2000,Accounts Payable,741.3,0.0,USD
2020-11-13,TXN-20201113-000186,1010,Cash,0.0,741.3,USD
2020-11-14,TXN-20201114-000187,1200,Inventory,1527.85,0.0,USD
2020-11-14,TXN-20201114-000187,1010,Cash,0.0,1527.85,USD
2020-11-14,TXN-20201114-000187,6600,Marketing Expense,759.31,0.0,USD
2020-11-14,TXN-20201114-000187,1010,Cash,0.0,759.31,USD
2020-11-15,TXN-20201115-000187,1010,Cash,890.27,0.0,USD
2020-11-15,TXN-20201115-000187,4010,Service Revenue,0.0,890.27,USD
2020-11-15,TXN-20201115-000187,1100,Accounts Receivable,1366.28,0.0,USD
2020-11-15,TXN-20201115-000187,4001,Revenue,0.0,1262.15,USD
2020-11-15,TXN-20201115-000187,2200,Sales Tax Payable,0.0,104.13,USD
2020-11-15,TXN-20201115-000187,5000,Cost of Goods Sold,791.04,0.0,USD
2020-11-15,TXN-20201115-000188,1200,Inventory,0.0,791.04,USD
2020-11-15,TXN-20201115-000188,1100,Accounts Receivable,560.5,0.0,USD
2020-11-15,TXN-20201115-000188,4010,Service Revenue,0.0,560.5,USD
2020-11-15,TXN-20201115-000188,1200,Inventory,1438.34,0.0,USD
2020-11-15,TXN-20201115-000188,2000,Accounts Payable,0.0,1438.34,USD
